,RSI,BB_Dist,MACD_6_13_4,MACDh_6_13_4,MACDs_6_13_4,STOCHk_5_3_1,STOCHd_5_3_1,OBV,ATR,Golden_Cross,ADX,CCI,ROC,CMF,ADL
72,50.855171457752895,5.478208194004452,0.17344582449793222,0.1416453474499494,0.03180047704798285,50.78126629811203,78.58439607791308,-23924800.0,1.780929800380139,0.0,9.733972281803362,23.653765200676744,0.07706671079278336,0.07638506095966353,12247976.24593306
73,51.451447299540966,4.7401613703150645,2.377368081575014,-0.5280221533346472,2.905390234909661,29.78731985467945,55.57119227554289,19057900.0,3.9802990037046535,0.0,16.963285606310844,59.634432964128855,6.136625027910987,0.22731370744435206,-650063.3215673305
74,80.26488766397568,17.72327658182627,5.193389963779907,-0.035930478296783974,5.229320442076691,78.31702105945833,89.56783784429588,10660900.0,5.405144835489985,0.0,26.95676520059596,120.71290152486787,4.741280319197831,0.48012061365074105,14685911.131523581
75,34.77929345206335,2.35596625328526,-0.10165170122195377,-0.7746864088948769,0.6730347076729232,27.387944640177093,33.21229118847625,3471800.0,6.807278175817113,0.0,24.803757994656166,-70.49445632906102,-0.1483549889967409,0.14910292579301385,2194434.019834522
76,46.056796892860774,8.170399664064632,5.519420648974005,-1.8634451367565052,7.382865785730511,37.352011075643155,30.780706969361614,-12616400.0,9.256133282331833,0.0,24.280611438168275,45.98457190992459,4.569436682139813,0.13661632220923875,14182170.456560655
77,35.77048064931389,1.0563052312095635,-1.4798490462736993,-0.6996938013952757,-0.7801552448784236,22.832292192657697,52.50038622028512,-2198800.0,6.8911310776075565,0.0,15.806853429096025,-163.14737587277884,-3.767586141429749,0.053733251014450215,-11190453.343885316
78,54.36617083732296,2.0315934047042106,1.0751206034468481,-0.2341294132584999,1.309250016705348,30.221092914510553,46.2751028268359,30287300.0,2.5549199276694385,0.0,21.555529684309576,59.20811476622631,5.192678646833979,0.07150138643993069,9565891.757354293
79,36.080959960520694,3.096260555542841,-0.15995684668311583,-1.3956745940984723,1.2357177474153564,18.474321038397953,9.829256006533518,-12230000.0,6.4498107949,0.0,18.79698569010005,-15.161883096830405,-0.1824775982036102,-0.09183090812681387,-2507746.7426206376
80,61.189079384596965,10.063149657155236,1.8253893375758707,0.10917881139828634,1.7162105261775844,43.56923122212573,68.50617291351028,-2803200.0,2.9464413481777125,0.0,25.696019712137474,105.52872741252403,4.650297308732943,0.20874147808448817,9478160.161208319
81,34.001651053527006,1.8241547788965136,2.7365907354252954,-2.116547357829087,4.853138093254382,10.171890719413032,6.345793977172563,2495200.0,6.697751008525629,0.0,34.27241566861639,21.147309414459734,0.5360650060384158,0.06175859710612644,3981039.315483783
82,63.88529158997615,-7.025104564219447,2.6962526793046493,-0.3374172157675015,3.033669895072151,29.148851207230724,53.78947675324576,13001100.0,3.0897635381318445,0.0,30.675889607670978,86.98462449870138,6.193768002540684,0.16079196113694838,15776596.232316226
83,43.86516004389496,1.4384237552364851,-0.1286713442064098,-0.37186081741282295,0.24318947320641315,51.088171471668566,52.38797899307858,-3066800.0,3.550263529181253,0.0,14.209498208091627,-68.85884792393341,-0.8080830435987492,0.05397105660530606,31848855.60311532
84,55.446071482455075,0.08111224554936669,0.035760004159703485,-0.009759704244784825,0.04551970840448831,53.333079021152415,50.833258938131,-10487300.0,0.12402830705135066,0.0,21.55104250249461,53.969464904188015,0.7168452042999433,0.20028066429009223,79928264.59877513
85,48.1361610909343,3.1451025505625765,0.5294165865115517,-0.021828587130543586,0.5512451736420952,24.173045525933144,56.13981342435516,52100900.0,1.3883095837227872,0.0,18.8962020371245,63.870790589745006,1.1999997225674717,0.1413754316996724,19919409.94423433
86,42.40709259191211,5.468245409041117,-0.5493181029112151,0.15521970981188216,-0.7045378127230972,30.246965907967052,66.01984385150224,1545000.0,2.274036070674711,0.0,13.450248870177706,-59.987845389132,-2.815715506246827,-0.01646055103492437,3419143.910671608
87,50.498633647044315,5.882236234943534,0.12185885065316882,0.20027293744975452,-0.07841408679658571,53.01092110792368,76.36088589810339,1344300.0,1.8006132770493748,0.0,13.336336260570066,-9.168750829987646,-0.8002219047637709,0.11541697269178063,11183997.940045672
88,35.11796387784055,1.3689914571475654,-0.32492252380676234,0.042967893781271194,-0.36789041758803354,24.999880790596762,64.11522722161163,-37304600.0,0.9493499542136346,0.0,20.634955464842026,-74.80847065696535,-2.865654237908356,0.00671672682627705,2616026.520455269
89,41.75148351448658,0.609546726666288,0.7678151460724152,-0.4838344084986921,1.2516495545711073,15.591441955093234,10.875866178370352,-5970600.0,2.062354151736486,0.0,35.02109525107113,30.124197315984667,0.21152903800988512,0.06329567916985988,25011939.37167475
90,48.077328853697836,1.6206829398132783,0.2985203244673613,-0.5264836748670148,0.8250039993343761,45.99405722047712,20.505805163220483,-4978500.0,4.0901046093813465,0.0,30.078800419842565,2.4500763244509542,-4.294173913678415,-0.14885389222430817,-2456622.6462648353
91,39.308168496604935,0.3316947592821684,0.5631674113163321,-0.20783334541903664,0.7710007567353687,34.63033055765834,47.22761713085981,93515200.0,1.1504121173590127,0.0,37.54421916475695,35.00473646972284,0.45059346966057173,0.11606182159731371,-5286327.459789234
92,60.813746455428976,12.725812035212584,2.939353566693967,-0.08790063890912236,3.0272542056030893,65.57377634997266,84.09187517761073,4897600.0,4.828845877158626,0.0,25.703589790157114,103.45374147962974,2.4704064389923612,0.15840428059815795,4870808.992871276
93,61.178715300376005,11.843908967975167,1.5281062272794657,0.46116820036159933,1.0669380269178663,72.09297216918164,85.75613044469476,-6759000.0,3.42978030624965,0.0,31.509670122734143,99.18583202011726,8.740825062715547,0.1777558719946379,40277717.24632249
94,48.86226055727506,4.495084889568119,0.8707455401039397,-0.2833590182864021,1.1541045583903418,27.227758921107498,39.51127720354061,-13570800.0,3.422061294579925,0.0,16.74527702624776,34.471787832168346,1.2063320713546826,0.09097969051929129,4648104.216094226
95,38.87065808257411,4.4986445375928525,-0.49860240510463427,0.0952842751865981,-0.5938866802912324,26.28409028046689,63.99090886069058,-18176700.0,2.0940082576443744,0.0,15.367340624095394,-68.83736439581752,-2.359484974169019,0.11456794398991559,11546419.981976235
96,38.712113105534215,7.012807030151464,0.07927486098918735,-0.31451791806487356,0.3937927790540609,19.839347782391496,48.039744885207625,-2104700.0,7.777301509262348,0.0,35.81138596284021,14.271635062725275,-0.4984455356364587,0.19378883255107368,7432569.678024853
97,49.421413989603245,2.2978041421664557,-0.30263817279099214,0.15432198818979476,-0.4569601609807869,50.0,69.34420871895456,-23098700.0,1.506638566677031,0.0,43.852880245343776,-46.621310664156375,0.31996098072544504,0.10862805707161344,57942856.46053234
98,54.32672787686281,8.14784911888222,1.8479277485330527,-0.028211579396731246,1.876139327929784,44.290673577409265,67.79004280795351,-8515300.0,3.7987743431799075,0.0,20.26434893754694,95.5689863554089,6.681310670570875,0.23383916959461748,99066.07376448535
